id,pedido_id,motorista_id,veículo_id,data_entrega,ano,mês,status,custo,hodometro_inicial,hodometro_final
2776,345,49,8,2025-06-01,2025,6,entregue,383.67,461858,462130
2777,844,18,40,2025-05-31,2025,6,entregue,1096.46,94659,94694
2778,1493,34,31,2025-05-31,2025,6,entregue,757.14,454818,455092
2779,1581,49,43,2025-06-02,2025,6,entregue,867.58,217039,217109
2780,4236,42,3,2025-06-01,2025,6,entregue,1059.48,230660,230919
2781,4366,3,38,2025-05-31,2025,6,entregue,415.48,437638,437840
2782,4869,42,40,2025-06-05,2025,6,atrasada,1485.00,94694,94816
2783,5144,18,6,2025-05-31,2025,6,entregue,177.12,122823,123105
2784,5967,11,5,2025-05-31,2025,6,entregue,765.34,507246,507474
2785,6256,9,34,2025-06-02,2025,6,entregue,869.80,176583,176597
2786,6288,19,7,2025-06-04,2025,6,atrasada,453.10,411976,411987
2787,6521,35,35,2025-06-02,2025,6,entregue,1091.13,181892,182083
2788,6646,49,38,2025-06-03,2025,6,atrasada,1226.16,437840,438093
2789,6995,2,28,2025-06-05,2025,6,atrasada,58.30,354869,355123
2790,7178,20,40,2025-05-31,2025,6,entregue,89.19,94816,95060
2791,7700,45,7,2025-06-01,2025,6,entregue,659.78,411987,412037
2792,8256,24,9,2025-06-05,2025,6,atrasada,1428.71,278009,278096
2793,8268,5,6,2025-05-31,2025,6,entregue,1456.92,123105,123332
2794,688,24,8,2025-06-02,2025,6,entregue,1041.64,462130,462338
2795,762,50,46,2025-06-03,2025,6,entregue,1376.77,365424,365570
2796,1272,13,33,2025-06-07,2025,6,atrasada,1135.96,19433,19479
2797,1299,10,9,2025-06-03,2025,6,entregue,1439.94,278096,278297
2798,1530,46,8,2025-06-05,2025,6,atrasada,182.19,462338,462412
2799,3550,34,34,2025-06-02,2025,6,entregue,1105.09,176597,176792
2800,3731,40,46,2025-06-04,2025,6,entregue,332.12,365570,365817
2801,3739,50,19,2025-06-06,2025,6,atrasada,172.14,280195,280398
2802,3910,11,45,2025-06-02,2025,6,entregue,207.82,21462,21678
2803,3937,49,36,2025-06-03,2025,6,entregue,274.29,441949,442192
2804,4055,19,8,2025-06-04,2025,6,entregue,1275.73,462412,462640
2805,4991,19,13,2025-06-06,2025,6,atrasada,814.15,38044,38165
2806,5187,12,9,2025-06-03,2025,6,entregue,450.83,278297,278333
2807,5449,13,13,2025-06-06,2025,6,atrasada,542.09,38165,38381
2808,5545,3,9,2025-06-04,2025,6,entregue,1191.82,278333,278475
2809,5921,15,38,2025-06-07,2025,6,atrasada,1460.49,438093,438211
2810,6504,9,35,,2025,6,cancelado,537.03,182083,182135
2811,6848,49,36,2025-06-02,2025,6,entregue,320.42,442192,442237
2812,7099,11,7,2025-06-03,2025,6,entregue,825.12,412037,412152
2813,7163,17,21,,2025,6,cancelado,104.40,297568,297616
2814,7872,12,4,2025-06-03,2025,6,entregue,1037.39,471240,471356
2815,8205,15,44,2025-06-02,2025,6,entregue,1406.88,408755,408993
2816,8288,35,44,2025-06-03,2025,6,entregue,545.19,408993,409101
2817,8655,42,7,2025-06-06,2025,6,atrasada,174.49,412152,412309
2818,8687,50,46,2025-06-03,2025,6,entregue,1019.00,365817,365985
2819,9030,45,5,2025-06-05,2025,6,atrasada,430.87,507474,507701
2820,9153,5,43,2025-06-04,2025,6,entregue,1379.43,217109,217156
2821,37,50,36,2025-06-04,2025,6,entregue,716.55,442237,442279
2822,1660,10,5,2025-06-08,2025,6,atrasada,833.33,507701,507907
2823,1899,12,6,2025-06-03,2025,6,entregue,94.67,123332,123611
2824,3750,44,6,2025-06-03,2025,6,entregue,333.53,123611,123870
2825,3798,24,14,,2025,6,cancelado,1184.83,138530,138705
2826,4178,42,11,2025-06-05,2025,6,entregue,911.72,202927,203145
2827,4266,35,21,2025-06-05,2025,6,entregue,862.60,297616,297759
2828,4631,44,7,2025-06-03,2025,6,entregue,193.69,412309,412333
2829,4774,10,4,2025-06-04,2025,6,entregue,732.97,471356,471378
2830,5016,40,28,2025-06-05,2025,6,entregue,834.13,355123,355389
2831,6029,10,23,2025-06-03,2025,6,entregue,1318.53,438458,438536
2832,6494,3,23,2025-06-06,2025,6,entregue,1100.69,438536,438687
2833,6862,9,45,2025-06-05,2025,6,entregue,344.20,21678,21771
2834,6981,44,26,2025-06-04,2025,6,entregue,617.66,306179,306257
2835,7214,3,9,2025-06-03,2025,6,entregue,845.74,278475,278774
2836,7376,12,13,2025-06-04,2025,6,entregue,1260.94,38381,38576
2837,7877,49,44,2025-06-06,2025,6,atrasada,1235.06,409101,409250
2838,8068,17,26,,2025,6,cancelado,347.06,306257,306526
2839,8129,20,35,2025-06-03,2025,6,entregue,1017.83,182135,182181
2840,8270,2,33,2025-06-05,2025,6,entregue,1196.97,19479,19751
2841,8557,44,44,2025-06-04,2025,6,entregue,440.53,409250,409425
2842,9202,2,34,2025-06-03,2025,6,entregue,200.18,176792,176958
2843,9615,45,8,,2025,6,cancelado,806.10,462640,462765
2844,9956,5,14,2025-06-06,2025,6,atrasada,670.70,138705,138729
2845,615,18,9,2025-06-07,2025,6,entregue,910.29,278774,278976
2846,2019,44,14,2025-06-04,2025,6,entregue,329.17,138729,139023
2847,2298,15,34,2025-06-04,2025,6,entregue,1479.82,176958,177144
2848,3128,12,5,2025-06-04,2025,6,entregue,707.22,507907,508201
2849,3640,42,46,2025-06-07,2025,6,atrasada,230.95,365985,366145
2850,4427,15,3,2025-06-05,2025,6,entregue,138.26,230919,231133
2851,4830,49,14,2025-06-06,2025,6,entregue,154.01,139023,139193
2852,5178,20,21,2025-06-09,2025,6,atrasada,663.47,297759,297905
2853,5485,24,33,2025-06-04,2025,6,entregue,1476.89,19751,19892
2854,6121,15,43,2025-06-06,2025,6,entregue,520.85,217156,217434
2855,6987,45,23,2025-06-04,2025,6,entregue,544.15,438687,438985
2856,7092,12,36,2025-06-04,2025,6,entregue,78.96,442279,442338
2857,7689,15,23,2025-06-06,2025,6,entregue,1048.34,438985,439022
2858,7745,49,33,2025-06-04,2025,6,entregue,379.94,19892,19955
2859,7782,2,4,2025-06-06,2025,6,entregue,1194.36,471378,471414
2860,8847,3,38,2025-06-06,2025,6,entregue,809.72,438211,438500
2861,8942,16,44,2025-06-09,2025,6,atrasada,901.55,409425,409475
2862,9259,17,44,2025-06-06,2025,6,entregue,846.45,409475,409710
2863,20,24,14,2025-06-07,2025,6,entregue,1341.90,139193,139473
2864,449,19,28,2025-06-10,2025,6,atrasada,779.67,355389,355579
2865,1006,10,4,2025-06-06,2025,6,entregue,963.48,471414,471545
2866,1826,49,19,,2025,6,cancelado,280.48,280398,280542
2867,1864,35,9,2025-06-08,2025,6,atrasada,295.29,278976,279193
2868,2097,34,13,2025-06-07,2025,6,entregue,1213.84,38576,38803
2869,2588,5,23,2025-06-06,2025,6,entregue,515.84,439022,439169
2870,3249,42,45,2025-06-07,2025,6,entregue,1243.58,21771,22024
2871,3667,49,11,2025-06-10,2025,6,atrasada,591.37,203145,203213
2872,4195,16,3,2025-06-07,2025,6,entregue,1183.22,231133,231198
2873,4246,3,33,2025-06-05,2025,6,entregue,665.12,19955,20078
2874,4273,35,28,2025-06-05,2025,6,entregue,265.15,355579,355766
2875,5166,35,21,2025-06-07,2025,6,entregue,1135.93,297905,298040
2876,5295,13,14,,2025,6,cancelado,373.83,139473,139771
2877,5749,20,43,2025-06-07,2025,6,entregue,1493.14,217434,217489
2878,6794,24,11,2025-06-07,2025,6,entregue,1461.86,203213,203281
2879,6945,17,6,2025-06-06,2025,6,entregue,365.07,123870,123990
2880,7081,20,9,2025-06-10,2025,6,atrasada,1078.99,279193,279227
2881,7319,15,8,2025-06-08,2025,6,atrasada,1183.45,462765,462826
2882,7407,2,3,2025-06-07,2025,6,entregue,601.18,231198,231229
2883,7551,50,11,2025-06-07,2025,6,entregue,1136.74,203281,203334
2884,9296,35,45,2025-06-10,2025,6,atrasada,142.13,22024,22115
2885,9342,45,6,2025-06-06,2025,6,entregue,1433.82,123990,124223
2886,9347,24,38,2025-06-09,2025,6,atrasada,98.93,438500,438740
2887,9642,50,14,2025-06-07,2025,6,entregue,856.73,139771,140039
2888,9947,24,3,2025-06-06,2025,6,entregue,456.36,231229,231372
2889,120,45,38,2025-06-06,2025,6,entregue,1127.75,438740,438924
2890,364,50,43,2025-06-06,2025,6,entregue,558.34,217489,217671
2891,693,42,4,2025-06-08,2025,6,entregue,1497.21,471545,471695
2892,1409,13,4,2025-06-07,2025,6,entregue,94.27,471695,471753
2893,1622,16,33,,2025,6,cancelado,67.01,20078,20294
2894,1762,9,5,2025-06-08,2025,6,entregue,342.95,508201,508451
2895,1905,18,26,2025-06-07,2025,6,entregue,1359.63,306526,306645
2896,2081,18,26,2025-06-08,2025,6,entregue,151.39,306645,306738
2897,2265,9,7,,2025,6,cancelado,580.22,412333,412555
2898,2309,17,44,2025-06-07,2025,6,entregue,735.87,409710,409748
2899,3355,3,23,2025-06-08,2025,6,entregue,808.75,439169,439347
2900,3605,5,33,2025-06-10,2025,6,atrasada,554.41,20294,20421
2901,7735,13,28,2025-06-06,2025,6,entregue,284.13,355766,355898
2902,7775,10,5,2025-06-07,2025,6,entregue,1126.65,508451,508536
2903,8895,2,31,2025-06-06,2025,6,entregue,876.41,455092,455198
2904,9892,18,11,2025-06-08,2025,6,entregue,1144.94,203334,203447
2905,9935,49,28,2025-06-10,2025,6,atrasada,1463.74,355898,356098
2906,9966,46,44,2025-06-06,2025,6,entregue,978.28,409748,409971
2907,79,46,45,2025-06-08,2025,6,entregue,637.24,22115,22207
2908,105,18,4,2025-06-09,2025,6,entregue,1112.27,471753,471836
2909,1916,34,23,2025-06-12,2025,6,atrasada,862.93,439347,439567
2910,3554,20,36,2025-06-09,2025,6,entregue,1365.59,442338,442527
2911,4474,18,40,2025-06-08,2025,6,entregue,722.79,95060,95135
2912,5289,42,19,2025-06-08,2025,6,entregue,966.43,280542,280766
2913,6030,2,28,2025-06-09,2025,6,entregue,929.40,356098,356225
2914,6538,24,28,2025-06-09,2025,6,entregue,218.54,356225,356292
2915,6650,35,33,2025-06-09,2025,6,entregue,655.77,20421,20640
2916,6713,34,23,2025-06-12,2025,6,atrasada,1397.06,439567,439738
2917,6823,24,13,2025-06-07,2025,6,entregue,809.92,38803,39004
2918,7058,9,5,2025-06-09,2025,6,entregue,485.13,508536,508812
2919,8565,40,7,2025-06-10,2025,6,atrasada,969.93,412555,412596
2920,8968,9,35,2025-06-08,2025,6,entregue,947.48,182181,182197
2921,9209,13,5,2025-06-09,2025,6,entregue,1130.33,508812,508898
2922,1082,10,19,2025-06-11,2025,6,entregue,640.12,280766,280789
2923,1145,46,31,2025-06-10,2025,6,entregue,771.88,455198,455207
2924,1328,20,35,2025-06-11,2025,6,entregue,705.78,182197,182401
2925,1728,44,44,2025-06-11,2025,6,entregue,553.64,409971,410091
2926,2560,18,4,2025-06-10,2025,6,entregue,1162.91,471836,471879
2927,2967,15,40,2025-06-09,2025,6,entregue,702.27,95135,95170
2928,4181,17,35,2025-06-11,2025,6,entregue,105.98,182401,182567
2929,4269,42,36,2025-06-13,2025,6,atrasada,1457.68,442527,442798
2930,4540,17,19,2025-06-09,2025,6,entregue,160.29,280789,280809
2931,4921,16,26,2025-06-09,2025,6,entregue,1468.61,306738,306972
2932,5069,40,46,2025-06-13,2025,6,atrasada,1094.18,366145,366304
2933,5198,34,8,2025-06-09,2025,6,entregue,1027.83,462826,463116
2934,5459,9,46,2025-06-11,2025,6,entregue,291.95,366304,366468
2935,5527,9,19,2025-06-11,2025,6,entregue,767.81,280809,281095
2936,5539,2,4,2025-06-12,2025,6,atrasada,1099.00,471879,472173
2937,5554,34,46,2025-06-11,2025,6,entregue,545.65,366468,366612
2938,6280,11,8,2025-06-14,2025,6,atrasada,246.58,463116,463359
2939,6324,45,34,2025-06-11,2025,6,entregue,1102.92,177144,177380
2940,6461,46,33,2025-06-10,2025,6,entregue,429.99,20640,20818
2941,6551,13,13,2025-06-09,2025,6,entregue,1121.03,39004,39302
2942,6913,44,19,2025-06-11,2025,6,entregue,833.29,281095,281336
2943,7876,3,6,2025-06-11,2025,6,entregue,931.84,124223,124267
2944,8251,2,6,2025-06-09,2025,6,entregue,997.17,124267,124429
2945,9036,46,5,2025-06-10,2025,6,entregue,1303.99,508898,508921
2946,9406,19,19,2025-06-09,2025,6,entregue,1041.35,281336,281461
2947,9490,49,40,2025-06-14,2025,6,atrasada,675.92,95170,95440
2948,101,13,45,2025-06-12,2025,6,entregue,624.39,22207,22423
2949,135,45,13,2025-06-13,2025,6,atrasada,99.03,39302,39315
2950,212,15,8,2025-06-13,2025,6,atrasada,889.12,463359,463576
2951,1333,5,26,2025-06-12,2025,6,entregue,532.34,306972,307138
2952,1645,35,43,,2025,6,cancelado,743.16,217671,217838
2953,2064,10,6,2025-06-12,2025,6,entregue,274.05,124429,124650
2954,2360,42,26,2025-06-11,2025,6,entregue,1492.58,307138,307379
2955,3022,46,26,2025-06-10,2025,6,entregue,1242.36,307379,307385
2956,3520,12,45,2025-06-10,2025,6,entregue,1057.38,22423,22522
2957,4456,46,11,2025-06-10,2025,6,entregue,862.01,203447,203687
2958,4848,46,8,2025-06-10,2025,6,entregue,1178.60,463576,463615
2959,5368,49,44,2025-06-11,2025,6,entregue,1339.39,410091,410388
2960,5678,10,23,2025-06-15,2025,6,atrasada,1331.09,439738,439977
2961,6233,49,45,2025-06-11,2025,6,entregue,932.06,22522,22596
2962,6842,3,26,2025-06-14,2025,6,atrasada,224.84,307385,307684
2963,7042,46,40,2025-06-14,2025,6,atrasada,1291.44,95440,95526
2964,8387,11,13,2025-06-10,2025,6,entregue,247.51,39315,39358
2965,9151,15,35,2025-06-11,2025,6,entregue,634.28,182567,182772
2966,9227,24,33,2025-06-11,2025,6,entregue,78.91,20818,21014
2967,9680,49,35,2025-06-10,2025,6,entregue,1398.36,182772,182849
2968,536,2,5,2025-06-11,2025,6,entregue,1153.81,508921,509081
2969,996,11,44,2025-06-16,2025,6,atrasada,1371.69,410388,410548
2970,1329,12,31,2025-06-13,2025,6,entregue,900.47,455207,455376
2971,1553,34,40,2025-06-11,2025,6,entregue,587.09,95526,95587
2972,2368,45,45,2025-06-12,2025,6,entregue,263.31,22596,22674
2973,4010,19,28,,2025,6,cancelado,179.98,356292,356540
2974,4497,9,14,2025-06-14,2025,6,atrasada,879.22,140039,140136
2975,5156,34,13,2025-06-12,2025,6,entregue,577.50,39358,39441
2976,5241,10,13,2025-06-14,2025,6,atrasada,747.32,39441,39591
2977,6197,5,3,2025-06-11,2025,6,entregue,1039.89,231372,231543
2978,6210,5,9,2025-06-12,2025,6,entregue,483.05,279227,279310
2979,7885,50,28,2025-06-15,2025,6,atrasada,300.65,356540,356624
2980,7967,13,46,2025-06-11,2025,6,entregue,948.74,366612,366845
2981,8405,34,3,2025-06-14,2025,6,atrasada,539.10,231543,231636
2982,268,11,43,2025-06-12,2025,6,entregue,527.74,217838,218134
2983,463,24,3,2025-06-13,2025,6,entregue,880.92,231636,231742
2984,650,12,40,2025-06-13,2025,6,entregue,1471.32,95587,95640
2985,2421,19,36,,2025,6,cancelado,890.76,442798,443087
2986,3047,9,23,2025-06-14,2025,6,entregue,863.93,439977,440190
2987,3471,18,31,2025-06-13,2025,6,entregue,656.10,455376,455608
2988,3672,3,35,2025-06-13,2025,6,entregue,1077.13,182849,182949
2989,3713,17,40,2025-06-12,2025,6,entregue,766.37,95640,95875
2990,5138,10,6,2025-06-13,2025,6,entregue,1100.34,124650,124658
2991,5905,9,36,2025-06-13,2025,6,entregue,795.39,443087,443128
2992,6203,17,23,2025-06-14,2025,6,entregue,290.76,440190,440392
2993,7459,50,7,2025-06-13,2025,6,entregue,225.39,412596,412819
2994,8495,5,33,2025-06-14,2025,6,entregue,1244.41,21014,21280
2995,9156,19,13,2025-06-12,2025,6,entregue,1214.38,39591,39833
2996,9518,17,43,2025-06-13,2025,6,entregue,667.29,218134,218213
2997,9879,40,35,2025-06-12,2025,6,entregue,530.16,182949,183081
2998,598,34,34,2025-06-16,2025,6,atrasada,461.37,177380,177402
2999,1244,34,8,2025-06-13,2025,6,entregue,970.26,463615,463692
3000,1410,45,9,,2025,6,cancelado,1091.52,279310,279597
3001,1855,12,4,2025-06-13,2025,6,entregue,409.30,472173,472281
3002,2212,44,40,2025-06-14,2025,6,entregue,863.08,95875,96117
3003,2699,13,43,2025-06-13,2025,6,entregue,1490.88,218213,218497
3004,3246,11,44,2025-06-15,2025,6,entregue,368.82,410548,410766
3005,4006,44,4,2025-06-15,2025,6,entregue,1377.98,472281,472569
3006,4818,46,14,2025-06-13,2025,6,entregue,801.96,140136,140240
3007,4877,18,28,,2025,6,cancelado,252.32,356624,356724
3008,4922,42,28,2025-06-14,2025,6,entregue,166.38,356724,356827
3009,5402,3,9,2025-06-14,2025,6,entregue,1030.75,279597,279659
3010,6147,3,45,2025-06-15,2025,6,entregue,410.53,22674,22957
3011,6208,49,9,2025-06-14,2025,6,entregue,245.07,279659,279878
3012,8088,19,45,,2025,6,cancelado,1233.17,22957,23044
3013,8507,46,5,2025-06-13,2025,6,entregue,1195.93,509081,509285
3014,9690,50,38,2025-06-14,2025,6,entregue,612.43,438924,439002
3015,9805,12,46,2025-06-15,2025,6,entregue,1458.62,366845,366964
3016,9842,34,40,2025-06-13,2025,6,entregue,687.50,96117,96360
3017,443,19,13,2025-06-16,2025,6,entregue,850.62,39833,40011
3018,970,11,44,2025-06-16,2025,6,entregue,1236.49,410766,410805
3019,1216,20,35,2025-06-16,2025,6,entregue,1461.68,183081,183164
3020,1680,3,5,2025-06-18,2025,6,atrasada,1418.31,509285,509472
3021,2143,13,46,2025-06-15,2025,6,entregue,119.72,366964,367202
3022,2439,11,23,2025-06-14,2025,6,entregue,1467.79,440392,440468
3023,2459,13,5,2025-06-15,2025,6,entregue,391.70,509472,509684
3024,2770,20,31,2025-06-15,2025,6,entregue,820.10,455608,455900
3025,3585,44,43,2025-06-17,2025,6,atrasada,1300.36,218497,218587
3026,4138,2,21,2025-06-19,2025,6,atrasada,1398.18,298040,298322
3027,4238,17,6,2025-06-17,2025,6,atrasada,1114.36,124658,124686
3028,4891,19,43,2025-06-15,2025,6,entregue,518.53,218587,218786
3029,5218,40,8,,2025,6,cancelado,1145.78,463692,463817
3030,5843,24,44,,2025,6,cancelado,1487.46,410805,410914
3031,6073,45,44,2025-06-15,2025,6,entregue,710.42,410914,411124
3032,6330,20,26,2025-06-16,2025,6,entregue,448.13,307684,307696
3033,6966,10,34,2025-06-14,2025,6,entregue,1335.31,177402,177503
3034,7143,13,44,2025-06-16,2025,6,entregue,520.12,411124,411266
3035,7497,2,11,2025-06-15,2025,6,entregue,157.27,203687,203878
3036,7645,50,35,2025-06-18,2025,6,atrasada,496.95,183164,183364
3037,9403,40,11,2025-06-14,2025,6,entregue,1241.74,203878,203895
3038,9506,13,21,2025-06-14,2025,6,entregue,1002.91,298322,298510
3039,9946,20,7,2025-06-15,2025,6,entregue,389.94,412819,413065
3040,1309,3,7,2025-06-18,2025,6,entregue,699.08,413065,413121
3041,1814,10,21,2025-06-17,2025,6,entregue,235.19,298510,298622
3042,2991,19,34,2025-06-19,2025,6,entregue,1105.71,177503,177594
3043,3280,42,21,2025-06-17,2025,6,entregue,1035.15,298622,298910
3044,3363,24,36,2025-06-18,2025,6,entregue,687.76,443128,443182
3045,3611,50,5,2025-06-17,2025,6,entregue,1464.78,509684,509811
3046,3749,2,6,2025-06-18,2025,6,entregue,156.79,124686,124820
3047,3891,44,23,2025-06-17,2025,6,entregue,874.98,440468,440702
3048,3974,5,4,2025-06-17,2025,6,entregue,1085.99,472569,472592
3049,4071,3,5,2025-06-17,2025,6,entregue,166.31,509811,509959
3050,4282,49,44,2025-06-18,2025,6,entregue,282.74,411266,411532
3051,5874,12,21,,2025,6,cancelado,649.78,298910,299156
3052,6007,5,3,2025-06-16,2025,6,entregue,1288.52,231742,231858
3053,6045,24,36,2025-06-16,2025,6,entregue,1004.76,443182,443303
3054,6895,12,31,,2025,6,cancelado,347.60,455900,456005
3055,7632,2,14,2025-06-21,2025,6,atrasada,959.53,140240,140263
3056,7829,20,14,2025-06-16,2025,6,entregue,1166.51,140263,140364
3057,8493,3,8,2025-06-17,2025,6,entregue,862.18,463817,464001
3058,8534,2,14,2025-06-20,2025,6,atrasada,330.35,140364,140504
3059,8678,2,11,2025-06-17,2025,6,entregue,225.69,203895,204102
3060,8713,12,33,,2025,6,cancelado,1373.28,21280,21544
3061,9706,19,38,2025-06-17,2025,6,entregue,1183.95,439002,439008
3062,456,13,34,2025-06-18,2025,6,entregue,1155.56,177594,177693
3063,916,12,35,2025-06-19,2025,6,entregue,1220.85,183364,183461
3064,1415,11,33,2025-06-19,2025,6,entregue,1259.37,21544,21645
3065,1449,10,21,2025-06-18,2025,6,entregue,53.19,299156,299333
3066,3298,16,21,2025-06-20,2025,6,entregue,352.84,299333,299453
3067,3912,9,11,2025-06-19,2025,6,entregue,603.20,204102,204180
3068,4350,35,11,2025-06-18,2025,6,entregue,435.02,204180,204294
3069,4587,10,3,2025-06-19,2025,6,entregue,782.19,231858,232094
3070,5170,20,13,2025-06-19,2025,6,entregue,791.26,40011,40059
3071,6040,16,7,2025-06-22,2025,6,atrasada,53.67,413121,413200
3072,6618,19,21,2025-06-17,2025,6,entregue,1398.20,299453,299688
3073,6766,44,34,2025-06-18,2025,6,entregue,1070.71,177693,177992
3074,6770,13,13,2025-06-18,2025,6,entregue,457.24,40059,40099
3075,7060,5,46,2025-06-19,2025,6,entregue,369.17,367202,367225
3076,7589,9,28,,2025,6,cancelado,367.13,356827,356987
3077,7819,13,21,2025-06-19,2025,6,entregue,1279.93,299688,299739
3078,7927,46,23,2025-06-21,2025,6,atrasada,211.28,440702,440743
3079,8134,24,46,2025-06-17,2025,6,entregue,913.68,367225,367262
3080,8391,20,45,2025-06-18,2025,6,entregue,484.93,23044,23273
3081,8740,2,38,2025-06-21,2025,6,atrasada,1041.47,439008,439133
3082,9102,42,26,2025-06-18,2025,6,entregue,1301.41,307696,307776
3083,418,46,5,,2025,6,cancelado,829.62,509959,510064
3084,569,24,8,2025-06-21,2025,6,atrasada,1358.39,464001,464027
3085,708,18,26,2025-06-19,2025,6,entregue,310.21,307776,307933
3086,938,40,7,2025-06-18,2025,6,entregue,165.98,413200,413395
3087,1566,20,14,2025-06-19,2025,6,entregue,334.68,140504,140786
3088,1834,5,44,2025-06-22,2025,6,atrasada,1049.72,411532,411777
3089,2247,15,13,2025-06-23,2025,6,atrasada,517.89,40099,40228
3090,2437,46,33,,2025,6,cancelado,1031.62,21645,21843
3091,3483,2,44,2025-06-18,2025,6,entregue,127.02,411777,412075
3092,3622,50,9,2025-06-18,2025,6,entregue,1237.74,279878,280152
3093,4623,13,46,2025-06-18,2025,6,entregue,1354.70,367262,367486
3094,5225,45,34,2025-06-18,2025,6,entregue,450.92,177992,178205
3095,5267,42,9,2025-06-20,2025,6,entregue,877.96,280152,280205
3096,5491,17,4,2025-06-19,2025,6,entregue,703.77,472592,472743
3097,5693,40,45,2025-06-19,2025,6,entregue,1071.25,23273,23345
3098,5821,16,7,2025-06-20,2025,6,entregue,461.88,413395,413473
3099,6390,42,36,2025-06-23,2025,6,atrasada,1230.46,443303,443531
3100,6399,11,35,,2025,6,cancelado,1267.25,183461,183520
3101,6528,18,6,2025-06-19,2025,6,entregue,929.45,124820,125039
3102,6548,13,5,,2025,6,cancelado,497.54,510064,510276
3103,6614,5,35,2025-06-18,2025,6,entregue,63.64,183520,183596
3104,6777,50,40,2025-06-20,2025,6,entregue,856.54,96360,96408
3105,7675,12,6,2025-06-20,2025,6,entregue,1367.42,125039,125178
3106,9577,2,35,2025-06-18,2025,6,entregue,404.63,183596,183704
