id,cliente_id,data_pedido,prazo_entrega,valor
2507,213,2025-12-01,2025-12-04,2884.63
2508,20,2026-01-19,2026-01-22,1185.52
2509,48,2025-07-11,2025-07-14,3237.19
2510,48,2026-04-06,2026-04-09,3022.54
2511,49,2025-06-26,2025-06-29,4148.55
2512,90,2025-01-24,2025-01-27,1204.35
2513,107,2025-08-21,2025-08-24,3893.96
2514,172,2025-12-12,2025-12-15,3745.07
2515,293,2025-07-15,2025-07-18,1010.28
2516,58,2026-06-19,2026-06-22,1711.64
2517,141,2025-10-02,2025-10-05,3460.44
2518,197,2026-05-25,2026-05-28,248.67
2519,162,2026-02-20,2026-02-23,4524.79
2520,262,2025-05-29,2025-06-01,4158.09
2521,293,2026-04-07,2026-04-10,3709.15
2522,166,2026-01-12,2026-01-15,1024.21
2523,95,2025-02-28,2025-03-03,4898.02
2524,169,2026-05-30,2026-06-02,1513.13
2525,134,2025-02-03,2025-02-06,1200.31
2526,181,2025-10-10,2025-10-13,629.46
2527,193,2026-03-17,2026-03-20,4087.41
2528,199,2025-08-18,2025-08-21,1793.45
2529,15,2025-01-17,2025-01-20,1257.43
2530,123,2025-10-13,2025-10-16,4247.11
2531,16,2026-01-09,2026-01-12,4441.12
2532,12,2025-01-01,2025-01-04,633.88
2533,121,2025-04-30,2025-05-03,3706.10
2534,30,2026-06-22,2026-06-25,3383.38
2535,218,2026-02-19,2026-02-22,393.36
2536,252,2025-12-30,2026-01-02,3349.01
2537,1,2026-02-02,2026-02-05,2017.10
2538,178,2025-03-29,2025-04-01,805.00
2539,164,2025-07-04,2025-07-07,4026.97
2540,191,2025-05-28,2025-05-31,707.87
2541,46,2026-04-04,2026-04-07,2800.23
2542,49,2025-08-07,2025-08-10,3667.40
2543,183,2025-02-13,2025-02-16,405.98
2544,221,2025-12-15,2025-12-18,1379.17
2545,43,2025-10-21,2025-10-24,4890.04
2546,45,2026-02-04,2026-02-07,681.77
2547,7,2026-04-15,2026-04-18,913.64
2548,129,2026-05-01,2026-05-04,1761.52
2549,179,2025-11-28,2025-12-01,211.44
2550,168,2025-07-19,2025-07-22,2944.05
2551,268,2025-08-11,2025-08-14,3249.29
2552,86,2025-07-10,2025-07-13,375.25
2553,185,2025-08-04,2025-08-07,3428.59
2554,234,2025-02-21,2025-02-24,1267.49
2555,226,2025-01-30,2025-02-02,4087.77
2556,30,2026-02-13,2026-02-16,1567.28
2557,178,2026-05-29,2026-06-01,4337.15
2558,4,2026-06-06,2026-06-09,2093.70
2559,43,2025-05-22,2025-05-25,4374.86
2560,166,2025-06-09,2025-06-12,2408.56
2561,167,2025-04-02,2025-04-05,412.94
2562,154,2025-01-04,2025-01-07,3378.87
2563,180,2025-03-29,2025-04-01,4591.71
2564,86,2025-02-27,2025-03-02,1411.06
2565,83,2026-06-15,2026-06-18,2609.63
2566,57,2026-02-21,2026-02-24,2948.27
2567,18,2025-03-11,2025-03-14,1535.84
2568,1,2026-03-05,2026-03-08,1407.40
2569,1,2025-12-09,2025-12-12,3202.36
2570,272,2025-09-20,2025-09-23,1716.51
2571,137,2025-10-23,2025-10-26,3491.45
2572,115,2025-07-19,2025-07-22,2337.74
2573,19,2025-07-09,2025-07-12,633.23
2574,108,2026-02-03,2026-02-06,1957.74
2575,155,2026-01-17,2026-01-20,2726.08
2576,119,2025-11-24,2025-11-27,263.54
2577,141,2025-08-27,2025-08-30,3754.13
2578,32,2025-10-30,2025-11-02,2908.07
2579,290,2025-09-26,2025-09-29,785.91
2580,113,2025-11-08,2025-11-11,3105.55
2581,40,2025-08-05,2025-08-08,3515.15
2582,132,2025-08-04,2025-08-07,1843.72
2583,118,2026-05-11,2026-05-14,486.85
2584,273,2025-05-28,2025-05-31,1410.30
2585,270,2025-05-03,2025-05-06,1878.25
2586,123,2025-02-15,2025-02-18,692.66
2587,117,2026-05-12,2026-05-15,3397.93
2588,63,2025-06-05,2025-06-08,1313.24
2589,130,2025-01-11,2025-01-14,4163.98
2590,159,2025-11-17,2025-11-20,2781.24
2591,259,2025-12-25,2025-12-28,2612.35
2592,159,2025-12-17,2025-12-20,4857.66
2593,66,2026-01-29,2026-02-01,1122.89
2594,168,2026-06-02,2026-06-05,2298.49
2595,47,2025-10-07,2025-10-10,987.31
2596,251,2025-07-18,2025-07-21,1256.83
2597,57,2026-05-11,2026-05-14,345.52
2598,290,2025-09-13,2025-09-16,1961.40
2599,265,2025-04-03,2025-04-06,3253.79
2600,246,2025-09-17,2025-09-20,4373.38
2601,239,2026-04-18,2026-04-21,3284.32
2602,199,2025-10-09,2025-10-12,3104.70
2603,77,2025-12-20,2025-12-23,3263.09
2604,17,2025-01-11,2025-01-14,503.72
2605,90,2025-03-08,2025-03-11,3260.09
2606,204,2025-07-26,2025-07-29,1680.48
2607,74,2025-12-10,2025-12-13,1915.76
2608,130,2025-03-20,2025-03-23,595.49
2609,52,2026-05-18,2026-05-21,4389.43
2610,50,2025-10-22,2025-10-25,4276.88
2611,143,2026-04-04,2026-04-07,665.51
2612,267,2025-02-06,2025-02-09,1201.47
2613,182,2025-05-07,2025-05-10,4707.90
2614,115,2025-11-25,2025-11-28,1581.84
2615,99,2025-03-14,2025-03-17,714.32
2616,59,2025-05-28,2025-05-31,3474.11
2617,267,2025-09-22,2025-09-25,1971.80
2618,119,2026-02-16,2026-02-19,3628.89
2619,37,2025-10-10,2025-10-13,1027.58
2620,154,2025-10-25,2025-10-28,1884.12
2621,99,2025-04-02,2025-04-05,1368.82
2622,167,2025-03-17,2025-03-20,2770.85
2623,264,2025-05-16,2025-05-19,3658.43
2624,185,2026-04-04,2026-04-07,3363.07
2625,179,2025-10-03,2025-10-06,4322.48
2626,95,2025-11-27,2025-11-30,1728.98
2627,46,2026-02-20,2026-02-23,1330.36
2628,184,2025-04-18,2025-04-21,649.33
2629,210,2026-04-06,2026-04-09,2749.91
2630,152,2025-03-29,2025-04-01,663.79
2631,59,2025-06-27,2025-06-30,1097.59
2632,85,2025-11-15,2025-11-18,1281.33
2633,69,2025-01-25,2025-01-28,1109.36
2634,116,2025-11-05,2025-11-08,4691.12
2635,74,2026-02-11,2026-02-14,3740.34
2636,241,2026-06-18,2026-06-21,4850.52
2637,191,2025-07-08,2025-07-11,2388.84
2638,130,2025-10-21,2025-10-24,719.56
2639,132,2025-09-05,2025-09-08,3788.78
2640,172,2025-02-17,2025-02-20,4413.05
2641,124,2025-05-29,2025-06-01,1519.25
2642,205,2025-09-23,2025-09-26,578.53
2643,136,2026-05-26,2026-05-29,3980.38
2644,1,2025-10-08,2025-10-11,1881.66
2645,261,2026-01-21,2026-01-24,3438.44
2646,101,2026-06-17,2026-06-20,3550.63
2647,257,2026-03-14,2026-03-17,3959.68
2648,219,2025-12-26,2025-12-29,1471.60
2649,29,2026-02-23,2026-02-26,3122.04
2650,114,2025-05-28,2025-05-31,2381.28
2651,266,2025-02-05,2025-02-08,921.72
2652,166,2026-04-14,2026-04-17,1895.41
2653,291,2025-01-08,2025-01-11,3430.32
2654,185,2026-06-22,2026-06-25,3923.30
2655,25,2025-03-18,2025-03-21,4759.52
2656,98,2025-04-18,2025-04-21,3495.18
2657,250,2025-08-28,2025-08-31,1861.47
2658,268,2025-06-24,2025-06-27,2989.56
2659,37,2026-05-29,2026-06-01,3637.89
2660,74,2026-05-09,2026-05-12,3978.36
2661,13,2025-12-11,2025-12-14,3639.35
2662,276,2025-09-19,2025-09-22,383.08
2663,151,2025-05-29,2025-06-01,386.74
2664,156,2025-09-29,2025-10-02,2401.39
2665,84,2026-06-23,2026-06-26,2146.46
2666,183,2025-09-22,2025-09-25,551.63
2667,54,2025-11-21,2025-11-24,2502.62
2668,233,2026-06-13,2026-06-16,798.50
2669,106,2025-07-25,2025-07-28,1273.56
2670,3,2025-08-13,2025-08-16,1153.64
2671,235,2026-06-22,2026-06-25,2255.69
2672,243,2025-11-01,2025-11-04,1194.00
2673,30,2026-01-01,2026-01-04,403.57
2674,128,2025-03-31,2025-04-03,4709.05
2675,299,2026-01-31,2026-02-03,812.82
2676,64,2026-05-01,2026-05-04,3891.91
2677,22,2026-06-04,2026-06-07,385.89
2678,115,2026-05-08,2026-05-11,2439.69
2679,24,2025-12-03,2025-12-06,3755.60
2680,85,2025-03-24,2025-03-27,1732.41
2681,190,2026-01-06,2026-01-09,3655.79
2682,152,2026-04-25,2026-04-28,1108.97
2683,100,2026-05-05,2026-05-08,4825.49
2684,190,2025-06-19,2025-06-22,3625.96
2685,51,2025-01-03,2025-01-06,2388.29
2686,48,2026-04-20,2026-04-23,3474.12
2687,155,2025-12-30,2026-01-02,3591.11
2688,152,2025-07-29,2025-08-01,583.63
2689,27,2025-10-07,2025-10-10,3907.83
2690,207,2026-02-24,2026-02-27,3550.30
2691,149,2026-05-05,2026-05-08,4871.09
2692,249,2025-12-16,2025-12-19,4835.33
2693,21,2025-01-16,2025-01-19,1660.62
2694,9,2025-04-26,2025-04-29,1689.28
2695,127,2026-03-07,2026-03-10,2489.96
2696,108,2025-03-18,2025-03-21,4945.33
2697,238,2026-04-30,2026-05-03,2519.09
2698,51,2026-06-09,2026-06-12,4286.58
2699,38,2025-06-13,2025-06-16,397.32
2700,137,2026-03-25,2026-03-28,1821.25
2701,10,2025-07-03,2025-07-06,570.58
2702,174,2025-03-18,2025-03-21,2169.55
2703,35,2026-04-01,2026-04-04,220.39
2704,91,2026-02-09,2026-02-12,2206.46
2705,26,2025-05-30,2025-06-02,1576.44
2706,246,2025-05-29,2025-06-01,2429.40
2707,33,2026-04-01,2026-04-04,3991.54
2708,237,2026-02-16,2026-02-19,4055.71
2709,228,2025-12-13,2025-12-16,4700.41
2710,244,2025-01-02,2025-01-05,2810.33
2711,206,2026-06-01,2026-06-04,788.04
2712,84,2025-04-09,2025-04-12,3518.82
2713,281,2026-02-02,2026-02-05,2134.12
2714,79,2026-06-17,2026-06-20,272.11
2715,226,2025-01-18,2025-01-21,4260.83
2716,259,2025-11-13,2025-11-16,3148.65
2717,111,2025-08-06,2025-08-09,4907.47
2718,104,2025-09-24,2025-09-27,4954.70
2719,16,2025-11-26,2025-11-29,1202.91
2720,16,2026-06-05,2026-06-08,3842.13
2721,81,2025-05-21,2025-05-24,926.92
2722,51,2026-04-24,2026-04-27,2924.15
2723,117,2026-06-16,2026-06-19,2341.83
2724,295,2026-04-06,2026-04-09,3040.08
2725,55,2025-09-10,2025-09-13,4519.42
2726,214,2025-07-12,2025-07-15,2562.02
2727,217,2025-07-26,2025-07-29,2647.85
2728,77,2026-04-21,2026-04-24,2926.16
2729,6,2025-04-17,2025-04-20,991.17
2730,29,2026-01-10,2026-01-13,3688.17
2731,40,2025-10-09,2025-10-12,228.76
2732,106,2025-04-11,2025-04-14,2257.91
2733,167,2025-08-09,2025-08-12,3089.77
2734,205,2026-02-18,2026-02-21,1702.15
2735,205,2025-12-06,2025-12-09,1405.84
2736,58,2025-05-08,2025-05-11,4613.99
2737,118,2025-07-22,2025-07-25,500.23
2738,81,2025-12-11,2025-12-14,325.69
2739,163,2025-03-08,2025-03-11,588.18
2740,285,2026-06-17,2026-06-20,3341.34
2741,202,2025-07-22,2025-07-25,3302.30
2742,1,2026-05-23,2026-05-26,841.47
2743,295,2025-09-15,2025-09-18,4118.84
2744,287,2025-08-02,2025-08-05,4957.41
2745,52,2025-01-18,2025-01-21,1359.90
2746,17,2025-02-04,2025-02-07,1323.84
2747,6,2025-06-20,2025-06-23,2282.45
2748,240,2025-08-18,2025-08-21,4223.65
2749,91,2026-01-26,2026-01-29,3025.00
2750,68,2025-01-04,2025-01-07,1683.06
2751,96,2026-02-13,2026-02-16,1670.62
2752,86,2026-03-17,2026-03-20,1977.42
2753,115,2026-05-30,2026-06-02,4397.79
2754,197,2025-10-07,2025-10-10,3380.24
2755,195,2026-01-05,2026-01-08,3723.74
2756,133,2026-01-19,2026-01-22,1712.52
2757,212,2025-01-02,2025-01-05,1065.07
2758,234,2025-08-11,2025-08-14,1378.27
2759,187,2025-10-08,2025-10-11,4694.56
2760,131,2026-01-16,2026-01-19,3628.41
2761,240,2025-12-02,2025-12-05,3911.47
2762,190,2025-04-19,2025-04-22,4893.31
2763,159,2025-11-26,2025-11-29,1055.54
2764,32,2026-05-25,2026-05-28,1317.70
2765,169,2025-01-20,2025-01-23,3748.67
2766,127,2026-04-25,2026-04-28,4743.60
2767,150,2025-01-02,2025-01-05,4595.87
2768,260,2025-08-29,2025-09-01,3107.55
2769,26,2025-03-21,2025-03-24,928.91
2770,127,2025-06-14,2025-06-17,3140.51
2771,279,2025-09-26,2025-09-29,212.43
2772,246,2025-03-24,2025-03-27,3345.85
2773,236,2025-04-22,2025-04-25,3715.21
2774,277,2025-09-30,2025-10-03,1146.24
2775,66,2025-09-02,2025-09-05,591.68
2776,25,2025-02-17,2025-02-20,2532.20
2777,232,2026-05-23,2026-05-26,491.24
2778,64,2026-06-17,2026-06-20,3135.99
2779,137,2025-05-09,2025-05-12,3354.59
2780,95,2025-01-18,2025-01-21,3107.89
2781,277,2026-05-09,2026-05-12,293.62
2782,227,2025-05-10,2025-05-13,1664.81
2783,165,2025-11-26,2025-11-29,946.92
2784,277,2026-03-20,2026-03-23,1556.34
2785,108,2025-04-08,2025-04-11,4623.87
2786,83,2025-06-23,2025-06-26,4626.81
2787,193,2025-09-26,2025-09-29,3027.03
2788,127,2025-11-28,2025-12-01,3272.75
2789,41,2025-02-26,2025-03-01,2506.02
2790,35,2025-09-08,2025-09-11,3931.70
2791,249,2026-04-21,2026-04-24,4297.42
2792,184,2026-05-09,2026-05-12,2838.03
2793,143,2025-01-14,2025-01-17,2876.76
2794,287,2025-02-15,2025-02-18,1620.35
2795,69,2026-06-22,2026-06-25,2388.91
2796,153,2026-03-02,2026-03-05,812.48
2797,132,2025-02-27,2025-03-02,1634.61
2798,191,2025-11-04,2025-11-07,3174.84
2799,19,2025-10-01,2025-10-04,3864.73
2800,193,2025-05-10,2025-05-13,2088.73
2801,273,2025-03-13,2025-03-16,3731.21
2802,153,2025-03-13,2025-03-16,4978.39
2803,31,2026-05-23,2026-05-26,462.24
2804,274,2026-06-22,2026-06-25,2533.52
2805,105,2025-08-29,2025-09-01,4522.06
2806,4,2025-03-14,2025-03-17,3485.84
2807,113,2026-02-18,2026-02-21,2366.13
2808,179,2026-05-08,2026-05-11,2298.71
2809,227,2025-01-02,2025-01-05,2319.15
2810,162,2025-10-02,2025-10-05,1190.00
2811,211,2026-04-18,2026-04-21,3748.06
2812,151,2025-09-03,2025-09-06,3249.46
2813,169,2026-01-16,2026-01-19,1012.08
2814,260,2025-03-29,2025-04-01,596.79
2815,211,2026-01-05,2026-01-08,3055.36
2816,254,2026-04-16,2026-04-19,3200.26
2817,213,2025-11-27,2025-11-30,863.81
2818,31,2026-04-21,2026-04-24,1790.11
2819,264,2026-02-07,2026-02-10,3659.73
2820,251,2026-02-25,2026-02-28,842.31
2821,264,2026-06-03,2026-06-06,2547.34
2822,55,2026-05-02,2026-05-05,904.32
2823,101,2025-03-27,2025-03-30,3939.33
2824,274,2025-12-18,2025-12-21,267.74
2825,244,2026-01-15,2026-01-18,1869.82
2826,92,2025-04-24,2025-04-27,2285.33
2827,300,2025-10-28,2025-10-31,3137.76
2828,294,2026-02-23,2026-02-26,2192.12
2829,240,2026-06-15,2026-06-18,4943.89
2830,266,2025-12-09,2025-12-12,2512.51
2831,211,2025-04-29,2025-05-02,3134.25
2832,24,2025-08-15,2025-08-18,2699.43
2833,116,2025-12-16,2025-12-19,913.28
2834,254,2025-12-15,2025-12-18,380.50
2835,294,2025-07-15,2025-07-18,440.51
2836,170,2026-04-09,2026-04-12,3395.16
2837,50,2025-12-24,2025-12-27,2255.20
2838,247,2025-01-21,2025-01-24,2656.04
2839,182,2025-11-07,2025-11-10,4475.28
2840,253,2025-09-25,2025-09-28,1501.89
2841,235,2025-07-05,2025-07-08,2226.04
2842,26,2026-06-06,2026-06-09,3106.89
2843,124,2025-08-23,2025-08-26,2713.51
2844,102,2025-03-22,2025-03-25,3890.68
2845,94,2025-11-19,2025-11-22,1317.07
2846,84,2025-02-15,2025-02-18,3086.28
2847,214,2026-05-30,2026-06-02,1542.99
2848,288,2025-09-18,2025-09-21,3917.38
2849,225,2025-09-04,2025-09-07,4235.51
2850,236,2025-03-19,2025-03-22,4154.19
2851,213,2025-12-11,2025-12-14,1559.02
2852,165,2025-05-27,2025-05-30,1443.27
2853,224,2025-10-09,2025-10-12,3013.51
2854,242,2025-05-17,2025-05-20,3763.65
2855,282,2026-04-11,2026-04-14,4395.17
2856,96,2025-04-22,2025-04-25,446.62
2857,124,2025-02-14,2025-02-17,4738.67
2858,250,2026-04-18,2026-04-21,2958.45
2859,154,2025-09-23,2025-09-26,4547.18
2860,102,2025-08-19,2025-08-22,2144.98
2861,98,2025-01-09,2025-01-12,3318.25
2862,117,2025-01-13,2025-01-16,4711.43
2863,172,2025-09-18,2025-09-21,652.43
2864,267,2025-11-28,2025-12-01,3593.95
2865,73,2025-12-05,2025-12-08,4860.73
2866,110,2025-08-11,2025-08-14,2565.51
2867,259,2025-09-09,2025-09-12,3679.31
2868,173,2025-10-09,2025-10-12,3469.44
2869,293,2026-05-16,2026-05-19,1769.61
2870,266,2025-03-21,2025-03-24,1806.05
2871,292,2025-04-05,2025-04-08,1530.35
2872,43,2025-12-25,2025-12-28,814.99
2873,96,2026-03-17,2026-03-20,2071.43
2874,125,2025-12-24,2025-12-27,2496.06
2875,41,2026-06-15,2026-06-18,3638.00
2876,89,2025-04-18,2025-04-21,791.78
2877,194,2026-04-06,2026-04-09,1343.27
2878,151,2025-10-28,2025-10-31,997.00
2879,244,2025-08-06,2025-08-09,556.94
2880,268,2025-08-13,2025-08-16,310.43
2881,46,2025-09-11,2025-09-14,3537.98
2882,8,2025-10-01,2025-10-04,3379.45
2883,249,2025-12-23,2025-12-26,1202.54
2884,75,2025-12-11,2025-12-14,4123.86
2885,110,2025-06-19,2025-06-22,3233.71
2886,72,2025-09-30,2025-10-03,1869.87
2887,102,2025-05-22,2025-05-25,4338.23
2888,129,2025-08-19,2025-08-22,686.72
2889,292,2025-04-18,2025-04-21,907.45
2890,215,2025-04-21,2025-04-24,308.40
2891,298,2025-12-05,2025-12-08,2986.33
2892,279,2025-09-05,2025-09-08,3404.37
2893,172,2025-12-16,2025-12-19,4670.55
2894,98,2025-03-07,2025-03-10,4036.99
2895,118,2025-09-27,2025-09-30,4544.47
2896,130,2025-07-17,2025-07-20,4116.49
2897,46,2025-07-26,2025-07-29,3168.91
2898,230,2026-02-13,2026-02-16,4655.10
2899,78,2025-05-19,2025-05-22,695.05
2900,121,2025-09-15,2025-09-18,2158.18
2901,45,2025-01-04,2025-01-07,3765.17
2902,2,2026-05-01,2026-05-04,1325.17
2903,142,2025-11-28,2025-12-01,3690.56
2904,123,2025-10-27,2025-10-30,458.31
2905,55,2025-12-11,2025-12-14,1332.91
2906,107,2025-10-09,2025-10-12,1435.21
2907,274,2025-11-12,2025-11-15,4804.55
2908,23,2026-06-20,2026-06-23,4964.67
2909,279,2026-01-05,2026-01-08,2957.89
2910,259,2025-08-19,2025-08-22,2114.45
2911,259,2025-03-25,2025-03-28,3497.54
2912,118,2026-01-10,2026-01-13,1263.25
2913,14,2025-11-01,2025-11-04,479.71
2914,100,2026-06-05,2026-06-08,2545.39
2915,170,2026-06-15,2026-06-18,2035.91
2916,67,2025-08-19,2025-08-22,3444.44
2917,113,2025-04-23,2025-04-26,3139.80
2918,123,2026-04-22,2026-04-25,2226.70
2919,238,2025-12-10,2025-12-13,2783.44
2920,171,2026-03-06,2026-03-09,844.76
2921,193,2025-08-06,2025-08-09,4684.37
2922,149,2025-03-22,2025-03-25,4291.86
2923,240,2025-12-16,2025-12-19,1825.84
2924,80,2025-10-30,2025-11-02,3581.08
2925,33,2025-01-04,2025-01-07,1750.96
2926,173,2026-05-21,2026-05-24,926.03
2927,129,2025-11-28,2025-12-01,4525.64
2928,237,2025-08-27,2025-08-30,1513.64
2929,191,2025-12-13,2025-12-16,2457.79
2930,98,2026-03-14,2026-03-17,471.04
2931,76,2026-06-23,2026-06-26,2635.21
2932,265,2026-02-12,2026-02-15,1115.14
2933,277,2026-03-25,2026-03-28,2624.70
2934,173,2025-12-03,2025-12-06,4585.41
2935,158,2025-01-14,2025-01-17,4587.42
2936,97,2025-03-28,2025-03-31,4010.66
2937,227,2025-09-22,2025-09-25,2808.25
2938,212,2025-01-13,2025-01-16,2062.08
2939,253,2025-05-16,2025-05-19,1915.36
2940,28,2025-12-19,2025-12-22,1140.56
2941,256,2026-03-09,2026-03-12,1821.26
2942,293,2025-01-18,2025-01-21,3397.22
2943,158,2025-04-12,2025-04-15,2938.92
2944,272,2025-09-19,2025-09-22,3496.54
2945,157,2026-03-07,2026-03-10,3937.05
2946,137,2025-04-19,2025-04-22,3337.93
2947,297,2025-06-19,2025-06-22,2333.02
2948,148,2026-04-11,2026-04-14,2214.45
2949,227,2025-01-20,2025-01-23,1767.04
2950,83,2026-05-21,2026-05-24,3890.05
2951,270,2026-06-22,2026-06-25,489.46
2952,29,2025-11-07,2025-11-10,1256.44
2953,236,2025-05-28,2025-05-31,2887.12
2954,2,2025-12-13,2025-12-16,3340.46
2955,146,2026-05-14,2026-05-17,3678.21
2956,193,2026-04-20,2026-04-23,1489.56
2957,158,2025-04-18,2025-04-21,992.98
2958,102,2026-04-24,2026-04-27,4097.75
2959,221,2026-06-01,2026-06-04,2934.71
2960,69,2025-11-19,2025-11-22,4784.04
2961,244,2026-05-30,2026-06-02,3864.78
2962,247,2025-01-09,2025-01-12,1763.67
2963,9,2026-04-10,2026-04-13,2498.69
2964,211,2025-10-16,2025-10-19,3709.14
2965,199,2025-12-19,2025-12-22,3330.23
2966,262,2025-11-28,2025-12-01,1107.70
2967,236,2025-06-09,2025-06-12,2477.13
2968,247,2026-03-02,2026-03-05,3006.29
2969,272,2025-11-04,2025-11-07,4313.84
2970,47,2026-01-22,2026-01-25,1538.74
2971,165,2025-08-12,2025-08-15,4724.20
2972,206,2025-09-26,2025-09-29,1189.51
2973,284,2026-02-26,2026-03-01,438.76
2974,282,2026-05-13,2026-05-16,4040.59
2975,270,2025-09-02,2025-09-05,483.51
2976,136,2025-08-16,2025-08-19,2564.92
2977,25,2026-03-04,2026-03-07,3668.43
2978,277,2026-01-29,2026-02-01,662.84
2979,59,2026-06-12,2026-06-15,1243.28
2980,227,2026-04-14,2026-04-17,4430.45
2981,184,2025-08-02,2025-08-05,3387.54
2982,7,2025-08-30,2025-09-02,4820.55
2983,124,2025-07-14,2025-07-17,4169.01
2984,119,2025-11-10,2025-11-13,4566.94
2985,57,2025-09-17,2025-09-20,876.93
2986,226,2026-03-04,2026-03-07,3923.16
2987,219,2025-08-26,2025-08-29,722.21
2988,276,2026-05-19,2026-05-22,2203.30
2989,30,2025-08-01,2025-08-04,4762.62
2990,95,2026-01-24,2026-01-27,1832.90
2991,94,2025-06-16,2025-06-19,1932.02
2992,57,2026-04-21,2026-04-24,2852.91
2993,129,2025-09-20,2025-09-23,3559.85
2994,97,2026-06-09,2026-06-12,3009.43
2995,14,2026-03-28,2026-03-31,1801.59
2996,71,2025-09-13,2025-09-16,4694.08
2997,115,2025-10-10,2025-10-13,817.20
2998,114,2025-01-23,2025-01-26,2403.82
2999,197,2026-05-13,2026-05-16,454.33
3000,178,2026-04-25,2026-04-28,1898.74
3001,100,2025-05-02,2025-05-05,4654.22
3002,9,2026-01-14,2026-01-17,2712.65
3003,225,2025-01-20,2025-01-23,3071.25
3004,113,2025-01-13,2025-01-16,1471.68
3005,247,2025-09-08,2025-09-11,352.54
3006,34,2025-05-01,2025-05-04,978.82
3007,110,2025-11-08,2025-11-11,568.96
3008,58,2025-02-19,2025-02-22,1918.57
3009,108,2026-02-17,2026-02-20,3053.94
3010,43,2026-01-31,2026-02-03,287.34
3011,60,2025-05-16,2025-05-19,2070.34
3012,17,2025-02-14,2025-02-17,488.79
3013,19,2025-04-04,2025-04-07,4441.84
3014,34,2025-12-01,2025-12-04,1996.74
3015,49,2026-02-21,2026-02-24,1661.80
3016,299,2025-01-14,2025-01-17,1240.67
3017,142,2025-09-09,2025-09-12,2584.77
3018,251,2026-05-06,2026-05-09,3704.72
3019,120,2025-06-26,2025-06-29,4394.10
3020,169,2025-07-14,2025-07-17,602.26
3021,234,2025-04-05,2025-04-08,3545.84
3022,211,2025-06-10,2025-06-13,2452.68
3023,7,2025-08-18,2025-08-21,4212.77
3024,183,2025-04-03,2025-04-06,4268.01
3025,155,2026-01-15,2026-01-18,2610.93
3026,63,2026-06-18,2026-06-21,2235.38
3027,49,2026-05-12,2026-05-15,3186.96
3028,120,2026-01-17,2026-01-20,4018.74
3029,151,2025-05-28,2025-05-31,4495.66
3030,259,2026-02-18,2026-02-21,4904.76
3031,74,2026-06-15,2026-06-18,3167.41
3032,280,2026-01-02,2026-01-05,566.09
3033,8,2025-10-30,2025-11-02,1291.93
3034,278,2026-06-03,2026-06-06,1366.25
3035,211,2025-01-30,2025-02-02,3021.58
3036,151,2026-03-06,2026-03-09,706.26
3037,152,2026-03-02,2026-03-05,2629.06
3038,176,2026-06-04,2026-06-07,928.69
3039,289,2026-01-23,2026-01-26,511.61
3040,217,2025-08-14,2025-08-17,3733.16
3041,260,2026-06-18,2026-06-21,3241.97
3042,53,2025-02-22,2025-02-25,4133.75
3043,96,2026-01-08,2026-01-11,3812.91
3044,297,2025-04-12,2025-04-15,736.90
3045,39,2026-05-29,2026-06-01,2361.88
3046,183,2026-01-06,2026-01-09,868.19
3047,238,2025-06-12,2025-06-15,3511.27
3048,52,2025-08-29,2025-09-01,3880.41
3049,67,2025-01-07,2025-01-10,4982.81
3050,76,2025-06-23,2025-06-26,3121.80
3051,213,2025-04-29,2025-05-02,618.31
3052,285,2025-04-12,2025-04-15,4054.94
3053,160,2026-05-09,2026-05-12,3941.47
3054,180,2025-08-05,2025-08-08,4490.22
3055,141,2026-03-06,2026-03-09,4512.93
3056,276,2025-10-11,2025-10-14,2552.10
3057,107,2026-03-25,2026-03-28,4867.34
3058,134,2026-06-02,2026-06-05,1348.84
3059,288,2026-05-13,2026-05-16,3720.77
3060,107,2026-02-19,2026-02-22,2863.82
3061,277,2026-05-29,2026-06-01,3617.31
3062,187,2025-12-01,2025-12-04,1511.50
3063,146,2026-01-15,2026-01-18,4063.66
3064,32,2026-01-01,2026-01-04,2000.84
3065,162,2025-06-24,2025-06-27,3007.70
3066,39,2025-11-27,2025-11-30,2328.87
3067,56,2026-01-31,2026-02-03,2073.59
3068,203,2025-12-22,2025-12-25,2986.87
3069,291,2025-10-21,2025-10-24,2959.14
3070,90,2025-10-02,2025-10-05,2998.10
3071,209,2025-12-05,2025-12-08,2781.84
3072,299,2025-04-03,2025-04-06,888.48
3073,100,2025-02-08,2025-02-11,1774.90
3074,150,2025-02-20,2025-02-23,4848.95
3075,109,2025-09-18,2025-09-21,247.55
3076,185,2025-01-08,2025-01-11,3082.61
3077,137,2025-09-27,2025-09-30,2771.29
3078,25,2026-02-25,2026-02-28,330.86
3079,267,2025-11-19,2025-11-22,3393.22
3080,231,2025-08-12,2025-08-15,4930.64
3081,251,2025-07-30,2025-08-02,2869.78
3082,206,2026-04-16,2026-04-19,4580.90
3083,133,2025-01-18,2025-01-21,2808.21
3084,240,2025-07-02,2025-07-05,4075.29
3085,21,2025-12-24,2025-12-27,1442.17
3086,271,2026-06-11,2026-06-14,3099.65
3087,112,2026-01-28,2026-01-31,3362.31
3088,141,2026-06-20,2026-06-23,977.21
3089,237,2025-10-30,2025-11-02,1639.05
3090,115,2026-02-14,2026-02-17,1450.18
